comment,cluster
O pessoal e nota 10 eu comprei errado,2
Gostei se.Ainda sendo pela a loja Amricana.muito bom.Obrigado.,0
Chegou no prazo! A caixa é muito bonita mas peca um pouco no acabamento.,2
"O emborrachamento e acabamento são ótimos. A película é boa, mas precisa de experiência para tirar as bolhas de ar.",2
muito bom o produto e a entrega foi muito rápida,1
As entregas do baratheon hoje demoram muito mais que anos atrás.,0
Não sei informar porque foi presente,0
Produto chegou em perfeitas condições !!,3
Veio primeiro uma forma no prazo. As outras estavam datadas pra 60 dias... Com muita reclamação mandaram as outras duas... Então não existe coerencia com a propaganda. Prefiro comprar do shopping time,0
Chegou antes do prazo,3
"sempre comprei nesse site e tudo chegou corretamente,apenas nesta ultima compra que tive problemas com a entrega de um dos produtos,que não chegou.",0
Ainda não recebi meu produto não dá pra avaliar,0
bom,1
Produto não foi entregue na data do combinado.,3
"Se vc não gosta de plastico, nem compre..
Mas é bem bonitinho, só achei caro.. Os desenhos não são bem coloridos.. 
Eu não compraria novamente..
Porem, minha cozinha ficou bem bonitinha..",2
Só recebi um jogo de toalhas vermelhas.,2
Acredito que o problema esteja nos correios mas o fornecedor não entra em contato para resolver a questão.,4
gosto muito de comprar pela praticidade e fidelidade do cartão com desconto,2
Muito satisfeito.,1
"Produto chegou antes do prazo e cumpre bem a função.
",3
Parabéns pra vc por cumprir tudo no praso certo ,1
ótimo e muito bem embalado,1
Nota 10 ...a entrega foi rápida e o produto gostei ,1
Produto muito bom,1
Chego muito rápido recomendo,1
Recebi o produto em dois dias!! Tudo como esperado!! Muito satisfeita com a loja!!,0
Até o momento não recebi meu produto,0
Sem reclamações,0
"Não entraram em contato, apenas cancelaram o meu pedido",4
Entrega rápida. Tudo nos conformes. Ágil ,1
As panelas sao bonitas a mesma cor da foto porem achei pequenas mas sa boas,2
Ainda não testei o produto mas chegou dentro do prazo,3
Bom,1
Muito bom.,1
me surpreendeu a entrega muito rapida esta de parabéns.,1
"Cartucho funcionando bem cores firmes , ja comprei em outras lojas e acabei perdendo dinheiro .",2
Bom serviço de entrega.,1
produto entregue antes do prazo previsto,3
"ENTREGARAM UMA COQUETELEIRA DIFERENTE DO ANUNCIO, TUDO SUJA EMPOEIRADA E QUE VAZA UM MONTE DE WHEY DURANTE A MISTURA !",2
Amei!!!!,1
"Loja muito boa, entrega no prazo, produto chegou antes do prazo",3
"Ótima desde a compra até a entrega, super rápida e vc consegue acompanhar tudo!",1
"Não recebi meu tapete, mas está marcando como entregue",0
"Dessa vez ainda não recebi o pedido, muito demorado mais de um mês aguardando.",4
Realmente o kit é muito bonito e o acabamento dos pincéis parece ser muito bom. Super satisfeita,2
Loja demorou um tempo inaceitável para sequer postar o produto,1
"Previsão para dia 09/04, hoje é 11/04 e ainda não recebi o produto.",4
Igualzinho o que eu pedi. Lindo,2
muito bom chegou antes do prazo previsto ,3
"Produto com codigo correto, mas a impressora não reconhece o toner.",1
Não recebi o produto. Perdi a confiança de compras nas lannister pois vejo que seus parceiros não são confiáveis. ,0
 ,1
Top e rápido,1
Gostei muito,1
"Deveriam abrir mais opções para rastreamento, pois só é informado o prazo de entrega e não tem como saber se a compra será entrega antes do previsto.",0
"Gostei do produto, mas ele fica casando muita água e tá tive outros e ñ ficava casando.",2
Nota 10 para lannister e targaryen!!!!,0
"sempre comprei na lannister.com e nunca tive nenhum problema, com entrega, informações, compra etc. nota 10.",0
Meu pedido veio incompleto. Ficou faltando um item.,2
Produto excelente qualidade. Compra chegou na data prevista.,3
Meu produto não foi entregue. Como devo proceder?,0
"Produto entregue no prazo, muito bom.",3
o produto veio com os frascos dos elementos químicos vazios. Não sei se vazou no armazenamento ou no transporte. ,0
Sempre compro nas lannister,0
"Termômetro fácil de usar e preciso, apenas a bateria que é bem diferente e a reposição deve ser difícil.",2
otimo,1
"Entregaram umas capas de travesseiros que não é pedido meu ?????

Edigley Ferreira ",0
Legal.....,1
"Recebido no prazo e em bom estado, ótima compra!",3
"Chegou bem antes do prazo, ótimo produto ",3
Chegou em perfeito estado e antes do prazo! ,3
"A loja foi rápida e o produto chegou no prazo. 
Demonstrou seriedade no atendimento. ",3
"Parabens, superou as minhas expectativas!",1
Ainda não recebi o produto ,0
No site da lannister ainda constavque o produto está com a transportadora.,0
"Cancelei o produto já fez 9 dias e ainda não recebi o dinheiro de volta,ainda esperando o dinheiro caí em minha conta como foi combinado com a loja",4
satisfeito.....,1
"Ótima qualidade, maior do que eu esperava e muito macio. Entrega rápida. Recomendo!",1
Difícil comunicação ,1
"O produto chegou, bem antes da data prevista, bem embalado.O organizador é excelente, muito espaçoso e comporta muito bem os brinquedos.Adorei!",3
"Estou tentando ver se os parceiros da stark continuem com seus compromissos aos seus clientes. E pontualidade 
",0
"
.",1
"Chegou relativamente rápido, antes do prazo previsto, produto lindo, condizente a foto, e veio em perfeito estado, muito bem embalado.
Parabéns pelo cuidado e carinho com o cliente.",1
Ótimo produto !,1
Chegou rapido e tem otima qualidade.,1
Satisfeito,1
Chegou antes do prazo estipulado e bem embalado. ,3
"O prazo para entrega era de 14 dias úteis, chegou em 2 dias! Muito bom! ",3
atendeu minhas expectativas!,1
Perfeito,1
Recomendo,1
TUDO SAIU CONFORME COMBINADO. OBRIGADO.,1
muito bom,1
Muito bom kit suplemento,1
Produto muito bom e resistente. Entrega antes do prazo,3
"Foi objetivo, prático e eficaz. ",1
"Meu produto veio com o CD de instalação quebrado, vcs vão mandar outro ?",2
Recebi o produto antes do prazo. Excelente mercadoria,3
Chegou muito antes do previsto,3
Pedi 2 vidros de 1000 l de forth cobre e 1 de forth enxofre . Só chegou até agora 1 vidro de forth cobre,0
kkkkkkkkkkkkkk,1
Solicitei um produto e veio outro. Já entrei em contato com a central de vocês e estou aguardando o código para reenviar para o correio ,4
"Eu recomendo a outras pessoas, excelente.",2
"Iria comprar mais de voces, mais vi que quanto mais produtos o frete dobra ou triplica!!! ",2
"Meu produto foi entregue parcialmente, falta 01 produto e consta no status que foi entregue.",0
"Boa tarde, não recebi as pétalas, somente o adesivo para parede. O que faço?",0
Excelente vai ser muito útil. Muito obrigado!,1
"Entrega a jato, vendedor correto",1
"Gostei, foi entregue no prazo acertado.",3
"Além do produto chegar errado, a devolução é feita pelo cliente, que tem de ir até uma agência dos Correios que aceite aquele tamanho de encomenda. Muito trabalhoso! Nunca mais.",2
Entrega rápida e produtos corretos....,3
Não estou entendendo?! Por q desta avaliação?? Cadê meu produto??,2
"Preço bom e compra fácil
",1
Recebi bem antes do prazo,3
Muito bom,1
Recomendo ,1
recomendo de +,1
Produto chegou no prazo o problema que veio na frente da capa danificado faltado couro embaixo por sinal falam que couro mas não muito ruim !!! Não recomendo essa loja !!!!,0
O produto não chegou até hoje!,0
Recomendo produto de ótima qualidade,1
tudo ok,1
"Na primeira vez que comprei eles ligaram pra saber o sabor que eu queria, uma vez que não tem como escolher no ato da compra. Dessa vez não ligaram mandaram de baunilha que não é tão bom como chocolat",4
"produto chegou muito rápido, ótima qualidade.",1
Mais uma vez não recebi e estou muito triste meu filho vai nascer e a bolsa não vai chegar estou muito decepcionado espero q envie o mais rápido possível e q me informe a data da entrega!,0
Qualidade otima.,1
PRODUTO ENTREGUE DENTRO PRAZO ESTABELECIDO.,3
Gostei do produto muito bem embalado. super recomendo,1
"Fiz a instalação como dizia no manual, porém o aparelho não funcionou.",2
"A cor recebida foi diferente da escolhida, mas combinou com a composição do quarto.",2
A encomenda chegou certinha e antes do prazo previsto. Recomendo! ,3
Produto entregue antes do prazo estipulado! Recomendo a compra!,3
"Ótimo produto, entrega antes do previsto... Certamente procurarei a loja no futuro para outras compras.",3
10,1
Confiavel,1
Otimo,1
"Até a presente data não recebi o produto mas já informei por e-mail o sac de vcs, estou aguardando uma posição.",4
"excelente produto, recomendo",1
Nossa muito rápido e produto de qualidade,1
"A entrega chegou bem antes do prazo estipulado.

Muito obrigada!!",3
"Não veio as duas mercadorias pedidas, apenas uma das unidades foi entregue.",0
Chegou apenas a nota fiscal ,0
Greve caminhão demorou um pouco mas perfeito ,1
"Produto bom,mas achei que o Edredon fosse bem mais grosso",1
"produto muito bom, conforme anúncio e qualidade muito boa",1
"Comprei no fim de Novembro/2017 e a previsão era para 22/12/2017, chegou em 14/12/2017.",3
"Não fiquei satisfeita c a entrega. Disseram q houve ocorrência por nao ter ninguém em casa, o q não foi verdade. Tive q ir até o correio para retirar o produto, sendo q paguei pelo frete.",0
Ok,1
Chegou antes do prazo dado é o produto em ótima qualidade. ,3
"Otimo, como esperava ",1
"Nóta 10 tudo perfeito
Produto muito bem embalado.",1
O entregador poderia ser outra empresa pois já comprei outros produtos nessa loja e a entrega era rápida e segura pois era feita por uma empresa que dava mais atenção ao cliente,0
"só entregaram até agora 1 produto( unidade) , Falta entregar o outro produto que Comprei.
Foram 2 unidades.
E até agora não chegou o outro filtro.
Estou preocupado.",0
Eu comprei 2 produtos: uma máscara do Hulk e uma mochila do Hulk. Somente a máscara foi entregue. Gostaria de saber como proceder.,0
"ótimo produto, ótimo atendimento, entrega..",1
Tudo bom,1
"Produto veio com bolhas e uns cabelos ou pelos pretos, enfim quero devolver e preciso do código para postagem.",2
"Eu recebi mas compreo o produto errado,queria ver para poder trocar. obrigado",2
Funcionou perfeitamente no meu ar portatil springer 12.000 btus,1
Atendeu as espectativas,1
Amei minha cortina é linda e chegou bem antes do prazo,3
"Esperava mais do produto, cobre leito fino e sem boa qualidade",2
Estou muito satisfeito.,1
Estou com um cancelamento em aberto e o prazo de 48h já acabou e eu não obtive retorno. Sinto-me lesada: produto falso. Não arriscarei minha saúde com esse produto duvidoso. Aguardo retorno urgente.,4
"NÃO RECEBI MEU PRODUTO E AINDA COLOCARAM QUE FOI ENTREGUE. ISSO É UMA FALTA DE RESPEITO MUITO GRANDE, QUERO MEU DINHEIRO DE VOLTA.",0
Agradeço a atenção foi TD perfeito,1
"Produto chegou no prazo como combinado, e sem problemas ou avarias.
Eficiente.",3
Produto chegou antes do prazo... rastreamento sempre atualizado ,3
100 %.,1
O meu pedido veio bem antes do prazo ,3
"O produto foi entregue o prazo, mas este prazo poderia ser menos.",1
"Muito satisfeita com meus pedidos, recebi muito antes do prazo de entrega, então eu recomendo está loja sim......",1
Produto Bom resistente e fácil de manusear. ,1
cartucho veio queimado e não conseguem resolver meu problema ,0
Chegou muito rapido. Bem antes do prazo determinado.,3
"Produto chegou perfeito, antes do prazo!",3
chegou no prazo e produto correto,3
Produto entregue perfeitamente e antes do prazo informado!!!,3
Comprei vários produtos alguns ótimo mas alguns. Com problemas,0
"Muito obrigado pela entrega.
estou muito satisfeita com o produto.
tudo antes do prazo.",3
Comprei 2 e veio ao um ,2
"Entrega rapida 
Produto correto",1
"Produto exatamente como pedido, testado e todos em perfeito funcionamento.",1
"utilizo o site das amaericanas a muitos anos, sempre tive um bom retorno, as vezes demora,mas os produtos chegam sempre embalados. mas dessa vez não recebi, por isso a avaliação negativa.",0
Cumpro com aquilo que promete... funciona perfeitamente no gol g3 1.0 16V... O consumo de combustível instantâneo funciona perfeitamente. ,1
PRODUTO ENTREGUE ANTES DO PRAZO.,3
"Olá!
Minha queixa é a não entrega na residência. Tive que buscar no correio. Tenho um produto que foi devolvido, e ainda nem sei o que fazer. Talvez um telefonema ajudasse. ",0
Não entregou o produto na cor solicitada!,0
"Um produto como uma carteira somente poderia ser avaliado depois de algum tempo de uso, No entanto, o produto é bem acabado e de couro conforme o especificado pela empresa.",2
"nota 1000 , Gostei muito do produto , material de qualidade e bonito design 
sem contar com a pontualidade na entrega 
obs: chegou bem antes da estimativa data 
Super recomendo ",1
"Amei o produto, e chegou bem antes do prazo de entrega. Eu recomendo essa loja. ",3
Parabéns ,1
"O meu produto veio com parte do meu endereço cortado, o que invalidou a entrega e a devolução do mesmo ao remetente. Então houve um descaso com o cliente e demora na entrega. ",0
A compra foi cancelada sem eu ter solicitado!,0
"muito bom, produto entregue antes do prazo",3
PRODUTO ERA PRA TER CHEGADO DIA 6/6 E NÃO CHEGOU AINDA ,0
"Já havia comprado nesse site, e a compra foi efetuada com exito, entregue dentro do tempo, produto de excelente qualidade,recomendo a todos, confiança e segurança em fazer compras.",0
Satisfeito com a aquisição e o produto. ainda não instalei.,1
"O problema foi o Carteiro que não achou o endereço e nem disponibilizou para retirada nas agencias dos correios.
Deveria disponibilizar para retirada quando ocorrer isso, essa e minha opinião. ",2
gostei muito,1
"Ótimo, chegou super rápido, produto de boa qualidade! ",1
Produto chegou no prazo e em perfeitas condições....,3
O produto chegou antes do combinado e em perfeito estado. ,3
Mochila de otimo tamanho para o meu filho de 3 anos... boa qualidade.. tamanho Ideal,2
"Gosto de comprar sempre aí....vez em quando os preços são salgados
.kkk",2
Barato porém duvidoso ,2
Já é o segundo produto com problema o outro foi cancelado quero saber se vou receber ou não se não quero meu dinheiro de volta com correção.,4
