comment,cluster
Entregou bem antes do esperado.A única coisa que me desagradou foi que as bolinhas são de papel.Poderia vir escrito na descrição do produto.Mas for,4
"compre um relógio , no anuncio dizia q era original! mas o relógio se trata de uma replica de mau qualidade.",4
Muito satisfeito,0
"Não possamos mais ficar sem o perspirex, eu recomendo a todos que tem problema de transpiração em excesso ",3
"Feliz com produto com a loja com entrega obrigado e um feliz Natal!!!
",0
A entrega foi super rápida e o pendente é lindo! Igual a foto mesmo! ,0
O vendedor entrou em contato comigo mas não concluiu a venda,1
Entregue antes do prazo,2
Entregue bem antes do prazo. Produto aprovado!,2
"Comprei 2 rolos de cabo 4mm e até agora so recebi 1, achei estranho porque na nota fiscal veio constando 2 e so recebi 1. Espero não ter dor de cabeça. Nao vou recmendar a loja ate resolver a situaçao",1
"Nao recebi o produto, recebi a informação de que se estraviou. Silolicitei o cancelamento à lannister e ate agora nada. ",1
Comprei achando que iria receber em três dias úteis. Já passaram 5 e nada do produto. Um absurdo!,3
"Comprei o produto em Março, praticamento quase em Junho ainda não chegou.",3
Compra cancelada e mesmo assim lançada indevidamente no meu cartão de crédito.,3
PRODUTO CHEGOU CORRETAMENTE DENTRO DO PRAZO . UM PONTO NEGATIVO É UM PRAZO PARA ENTREGA BEM ELEVADO . ,2
"Apesar de ter sido entregue dentro do prazo o mesmo poderia ser menor, muito tempo desde a compra até o recebimento.",4
"Produto conforme descrito,entrega bem antes do prazo...",2
"Não é a primeira vez que compro nas lannister e na hora da compra dão um prazo pra entrega e depois estendem o prazo bem mais....demorou muito pra chegar, além do prazo estipulado na hora da compra",3
"Gostei, entregue bem antes do prazo.",2
nao ecebi prodoutos,3
"Estou satisfeito com o produto adquirido.
A Lojas lannister.com, entregou o produto bem antes do prazo estabelecido, o que trouxe satisfação , e com certeza vou adquirir outros produtos.
Parabéns.",0
"Produto entregue antes do prazo, chegou muito bem embalado e funcionando corretamente.",2
"Produto ótimo, entrega melhor ainda, recomendo.",0
"o prazo de entrega , muito antes . otimo, eu adorei. ",2
O produto chegou correto e antes do prazo ! ,2
muito bom a entrega foi otima na data certa .,0
"Eu pensei q a cor azul,era mais intenso.
Bem rápida a entrega.Obrigada!",0
"Estou insatisfeita com a entrega
",3
"Comprei dois cartuchos 662XL (1 preto/1 colorido) e após instalar em minha impressora HP Deskjet 2546 foi acusado na tela do computador como sendo falso, cortando todas as impressões pela metade.",4
Apenas no dia que deveria receber a mercadoria fiquei sabendo que não seria enviada por motivos de defeito e não teriam a reposição do mesmo produto.,3
"por ser a primeira compra não tenho o que reclamar ,foi bom de compromisso.",3
"ficou faltando o das dez toalhas..a de cinco foi entregue..estou aguardando retorno,,",3
"Não recomendo esta loja nem a loja stark. Com, pois são parceiros ",3
faltou as duas peças do aparelho massageador,4
"Entrega antes mesmo do prazo, mercadoria excelente.",2
"o colchão da cama é horrível, não vale o preço cobrado.",4
Eu comprei o produto no cartão.A venda foi realizada e dias depois a loja cancelou o produto e estorno o pagamento ,3
"Como que disponibilizam um item pra venda, se depois percebem que não tem mais em estoque?

Tão de sacanagem.

Lixo. Nada além disso.",3
Não recebi o produto e não tenho previsão alguma de receber. Péssimo negócio. ,3
Olá!! recebi só parcialmente os produtos; faltou um item. ,3
Entrega no prazo e em excelente estado.,2
AINDA NÃO INSTALEI AINDA...MAIS TIVE EXCELENTE INDICAÇÃO ,3
Produto conforme informado.,0
Muito bom o produto ,0
Ótimos preços e entrega rápida.,0
"Comprei o produto errado, não atentei a descrição, verifiquei a foto no site novamente e percebi que colocaram a imagem do produto, por isso pensei que era o Redmi 4X e não o Note 4X",4
O relógio e bom mas a pulseira e podre usei um dia e apodreceu ela tive que comprar uma.pulseira nova tinha que ser de cilicone estapulseira,3
Muito bom ,0
"Ainda não recebi minha compra!

Isso é uma falta de vergonha!",3
produto recebido antes do prazo!!,2
Não tive problema desde a compra até a entrega.,3
Solicito o cancelamento da compra pois a cor do produto difere muito da foto anunciada no site do vendedor.,4
"Produto não veio conforme o descrito no anuncio e um deles veio com defeito.
Solicito o reembolso.",4
Sempre super pontuais com a entrega parabéns ,0
O produto veio com defeito,4
"Bom, atendeu as expectativas.",0
"a empresa entregou fracionado o produto, comprei duas embalagens, a entrega de uma ocorreu em um dia e a outra depois de 3 dias",3
Fiquei super satisfeita pois o produto foi entregue antes da data prevista,2
"Caixa maravilhosa, super fácil de montar, chegou antes do prazo.",0
"nao recebi o produto, o fortalecedor de unha o mavala gostaria de saber por que ",3
Site seguro,0
otimo,0
Comprei dois produtos e só recebi um!,3
paguei o boleto duas vezes queria saber se recebo meu dinheiro de volta?,1
Prateleira forte. Chegou antes do prazo.,2
"Bom dia lojas lannister gostei dos produtos entrga no prazo mercadoria excelente eu recomento obrigado pela atenção ,Marlinda F dos santos.",0
ainda está dentro do prazo ,2
bom,0
otima entrega,0
"Gerecer gostei do produto, deveria oferecer da cor branca.",4
"o pedido é entregue em separado, comprei 7 itens que foram entregues em 3 pacotes em 3 datas diferentes e ainda ficou faltando um dos itens.",3
"Meu produto veio diferente e não tem e mail de contato com alguém para resolver meu problema,estou muito triste com esta compra,principalmente por ter nao contato disponível como no mercadolivre.",1
Tudo ok.,0
"NOTA MIL AMEI COMPRARA COMVOCES, VOU CONTINUAR COMPRANDO, OBRIGADA DE CORAÇÃO.",3
Não recebi o produto,3
"Solicitei dois varão para cortina, mas só veio um. ",4
Ainda estou aguardando meu produto chegar.,3
"Rapido prático excelente ,foi minha prineira compra na internete e sinceramente tinha medo de ser lesado mas recomendo correu td de acordo com o combinado to muito satisfeito.",0
"Produto chegou danificado, solicitei a troca e foi negada, não teve outro jeito a não ser cancelar a compra.",1
"Recebi o produto correto e muito rápido. Fiquei impressionada.
Super recomendo!!!",0
Ótimo custo benefício.,0
"A entrega esta em atraso e eu preciso da para p. O dia 20,02 e a mesma ainda nao chegou.. se passar do dia 20, n vou querer mais o produto!",1
Mercadoria entregue no prazo como prometido.,2
Razoável!,0
Não tenho mas interesse ,3
Super recomendo,0
"Fiquei muito satisfeita com a compra, facilidade e entrega rápida.",0
"Otimo produto,entrega perfeita recomendo.",0
Comprei e meu pedido foi enviado antes do vencimento obrigado.,3
Tudo certo e dentro do prazo. ,2
Produto se diz grande mas não cabe na criança !,4
"Produto conforme descrito, porém o fone de ouvido só funciona um dos lados. ",0
"E bom ter novas opicoes de compras ja q nao conhecia a loja,espero ate a minha proxima compra gostei muito do controle do jeito q queria",3
Veio até antes do prazo adorei do jeito que eu esperava ,0
"Srs, efetuei a compra de 2 produtos, entregaram apenas a Varredoura Feiticeira Mod. Compact Plus, sendo que o parceiro foi a targaryen, e o pior é que consta no site lannister como entregue os 2 produtos",3
"O produto não chegou à unidade dos correios. Invés de tomar a responsabilidade para si e estonar o valor, a loja disse que só faria o estorno após receber de volta o objeto. Sou cliente não entregador",1
"recomendado sempre, o produto chegou antes mesmo do previsto e satisfez minhas expectativas.",2
COMPREI DOIS TONERES E VEIO UM DE CADA VEZ O QUE ASSUSTOU UM POUCO QUANDO CHEGOU APENAS UM NA PRIMEIRA ENTREGA MAS DEU TUDO CERTO NO FINAL CHEGOU O SEGUNDO PERFEITO E LACRADO,4
"Chegou bem antes da data prevista, nem Tava esperando! Ótimo ",2
Excelente Produto,0
"
SIM, Muito recomendo essa loja. Até agora tudo o que eu procurei encontrei nas lojas lannister. E a entrega é bem rápida.",0
Ainda estou aguardando ,3
disket veio quebrado preciso manual instalacao,4
Otimo produto entregue ANTES do prazo estipulado... RECOMENDO... ,2
O prazo de entrega já passou e não recebi nenhuma mensagem com informações.,1
O teclado não foi entregue ainda ,3
"Já é o segundo email me perguntando se recebi o produto, uma vergonha, pois vcs nem sabem se entregaram.

Não recebi nada e nem me contacataram para falar o motivo, apesar de eu ter reclamado divers",1
"Nao recebi o produto conforme anunciado,",0
perfeito,0
"Recebi o produto com problema, passei um Email com detalhes problema, até agora não tive respostas.",1
Recomendo,0
Não recebi o produto,3
"Entrega super rápida.muito bom
",0
Tudo foi entregue nos conformes.,0
O relógio é lindo. Vale a pena,4
O produto chegou antes do prazo e isso me deixou muito feliz por se tratar de uma encomenda para criança. Super recomendo!,0
Otimo,0
chegou antes do prazo de entrega e veio em perfeito estado !,2
"Produto chegou no prazo e tudo OK. Recomendo.
Poderiam ter enviado uma cópia da NF junto, pois a mesma foi recebida apenas eletronicamente.",4
"o material nunca é igual a impressão que temos na tela, de toda forma o serviço foi muito bom.",4
O produto veio errado,4
O skate não veio com a estampa da foto na venda.,4
gostei muito de comprar estes produtos,0
O produto chegou antes do prazo.,2
"Amei o kit, super recomendo.
Material muito bom, entrega antes do prazo.
",0
"O produto foi comprado no começo do mês, estava quase completando a data de entrega e a empresa não tinha nem gerado a NF quanto mais entregar o produto. Por isso cancelei o pedido e quero a devolução",1
Entregue dentro do prazo e o produto veio perfeito,2
o produto ainda não chegou . Já passou do prazo,3
Produto entregue no prazo. Recomendo,2
O produto não vale o preço cobrado. O material do fone é de baixa qualidade com exceção do som que é muito bom.,4
Tudo ok ,0
Entrego antes do prazo.Produto correto e recebido sem avarias.. Embalagem devidamente correta. Obrigado. ,2
Porque o produto não chegou ainda.,3
"Só descobri que o produto não chegaria em casa depois de pagar pelo frete, tive que ir buscar no correio.",4
"A entrega foi antes do prazo e o produto veio corretamente, fiquei em duvida quando ao conector se encaixar no notebook, mas foi o correto mesmo. Recomendo",2
otima,0
"produto chegou antes do prazo previsto, era o que esperava",2
parece que ja veio usada!!,4
"Entrega dentro do prazo, e o produto maravilhoso! 
tudo ok.",2
"Veio apenas 1 pendente, eu comprei 3 na nota está identificando 3 mas me entregaram somente 1 .e agora?",3
cumpriu o prometido,0
Produto ainda não chegou. Estou no aguardo.,3
"Fiquei muito satisfeita, a entrega foi muito mais rápida do que eu esperava e tudo correu muito bem.",0
Postou o produto na véspera da data estipulada para entrega.,2
"O travesseiro é ótimo, supriu muito bem a minha necessidade, vale a pena comprar. ",4
Recebi o produto antes do prazo e corretamente.,2
Estou muito chateado porque eles me falaram que ia me entregar o meu pedido até o dia 29 03 18 mais até agora não recebi ,1
"Produto excelente, TOP - Vale muitoooo a pena",4
"Pessimo atendimento ...depois de 1 mes da compra, entro no ""meus pedidos"" e aparece que meu pedido esta indisponivel..e muita palhacada!!",3
Ótimo pneus ,0
Mal embalado e por ser de vidro veio quebrado e estou aguardando posição do vendedor.,4
Ainda não recebi o produto que esta parado em São Gonçalo desde do dia 29/03/2018.,3
"Chegou a nota fiscal e nao chegou o produto , liguei nos correios e eles falaram que só chegou o envelope, quero saber sobre o produto , e o codigo de autenticidade nao confere , da no nome de outra .",1
"Não recebi o produto ainda, consta que está nos Correios mas ainda não chegou na unidade para retirar .... Aguardando instruções .... ",1
Gostei do produto. Eu recomendo.,0
"A luva é muto boa, vem uma segunda pele para usar por baixo da luva normal, pena que essa segunda pele veio com uma linha saindo bem no meio, se puxar, ela descostura, mas a luva impermeável é ótima! ",4
Na verdade está no correio . A forma de entrega é muito demorada.,4
"o produto chegou antes do prazo, é muito bom",2
"Produto entregue dentro do prazo, entretanto veio com um amassado na ponta do Long...",0
"Ótima máquina faz bem o algodão doce, minhas sobrinhas adoraram.",3
o serviço é muito bom e entrega rápida e eficiente,0
"Produto não chegou dentro do prazo, portanto, não recomendo a loja.",2
recomendo,0
"Comprei o relógio com as cores das pulseiras preta, azul e vermelha ! E chegou diferente disso: Branca, Rosa e um cinza azulado! Cores essas que já temos! Quero trocar o produto! ",4
"Produto entregue no prazo , em perfeito estado de conservação.",2
Muito rápido a entrega ,0
Só recebi um produto está faltando o outro,3
"Sempre que compro com vocês não tenho problemas nenhum pelo contrário, recebi a mercadoria até antes do prazo.",3
"fui bem atendido, mas o valor cobrado foi divergente do valor apresentado no site(desconto de 5% pela forma de pagamento). mas tudo ja foi resolvido.",4
"Ótima compra, qualidade excepcional, já é a terceira, parabéns a todos.",0
